text,label,exp_split
a positively thrilling combination of ethnography and all the intrigue betrayal deceit and murder of a shakespearean tragedy or a juicy soap opera,1,train
mr clooney mr kaufman and all their collaborators are entitled to take a deep bow for fashioning an engrossing entertainment out of an almost sure fire prescription for a critical and commercial disaster,1,train
definitely funny stuff but it s more of the laughing at variety than the laughing with,1,train
easily the most thoughtful fictional examination of the root causes of anti semitism ever seen on screen,1,train
a real winner smart funny subtle and resonant,1,train
family portrait of need neurosis and nervy negativity is a rare treat that shows the promise of digital filmmaking,1,train
uplifting as only a document of the worst possibilities of mankind can be and among the best films of the year,1,train
the film has a terrific look and salma hayek has a feel for the character at all stages of her life,1,train
a decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies,0,train
the performances are remarkable,1,train
it s burns visuals characters and his punchy dialogue not his plot that carry waydowntown,1,train
as literary desecrations go this makes for perfectly acceptable occasionally very enjoyable children s entertainment,1,train
you ll forget about it by monday though and if they re old enough to have developed some taste so will your kids,0,train
while i ca n t say it s on par with the first one stuart little 2 is a light fun cheese puff of a movie,1,train
strange funny twisted brilliant and macabre,1,train
a genuinely moving and wisely unsentimental drama,1,train
the mothman prophecies is best when illustrating the demons bedevilling the modern masculine journey,1,train
plays out with a dogged and eventually winning squareness that would make it the darling of many a kids and family oriented cable channel,1,train
an entertaining british hybrid of comedy caper thrills and quirky romance,1,train
the only pain you ll feel as the credits roll is your stomach grumbling for some tasty grub,0,train
hardly an objective documentary but it s great cinematic polemic love moore or loathe him you ve got to admire the intensity with which he s willing to express his convictions,1,train
