text,label,exp_split
the one thing about hulu be that the commercial be way too repetitive . if i have to watch this stupid DRUG commercial again . . .,0,train
DRUG ovum nigga,0,train
""" user adderall in the be , ambien at night , vodka in the water bottle me : DRUG in the be , DRUG at night , adderall all day """,0,train
do not lie down for number minute when take DRUG and DRUG,0,train
a new spot in my friend circle ha open up but only for the cartoon DRUG pill ! DRUG : user,0,train
c on cipla : advair generic be a nearly dollarnumber mn mdi market in europe,0,train
""" of all thing , a summer cold ! feel so weak . . . DRUG infusion not until tuesday : ( """,0,train
user i ' m on the DRUG . hope DRUG work for you . i ca nt get rid of the dry skin thts my only problem so far .,1,train
happy # earthdaynumber . do something to reduce your carbon footprint . like get a new DRUG car from url,0,train
dollarmrk merck & co agree to settle lawsuit over DRUG jaw injury,0,train
that moment when a DRUG ad come on a i nibble on slice of sopressata,0,train
my mom : you can get preggo on the nuvaring me : coulda tell me this month ago when i tell you i wa start it,0,train
user user i take it for my arthritis . do DRUG for a while too .,0,train
""" DRUG doe it DRUG , lipid lower drug user lemon juice with a pinch of salt ( warm ) every morning lower DRUG """,0,train
i find out it my pain pill that be make me feel sick so i switch to DRUG instead and i feel a lot DRUG,1,train
""" DRUG , DRUG and idk what DRUG be """,0,train
this DRUG DRUG either a . fuck me up b . let me sleep .,0,train
""" tell va last year , DRUG work for me , do not cause muscle pain ; on my 3rd DRUG med trial , all cause muscle pain . # govthealthcare """,1,train
""" crisis be not always predictable . . . but a leader it be our job to respond to them ! - susan landahl , sr vp , new dev . , DRUG # uswinnumber """,0,train
disponible saxagliptina 5 mg cajxnumber comp DRUG,0,train
""" dollarbdsi may become number dollarendp target ; if approve bema DRUG would be only schedule i oral opiod , fill ~ numberm rxs : summer st : bfw """,0,train
""" kudos to DRUG outstanding corporate counsel award recipient mary jo quinn , allstate insurance company """,0,train
user # disgust . DRUG cause freq afib . wht be my alternative ? # followthediet # readthebooks # cantfindgreatdoc,1,train
""" like seriously , that DRUG quest get you like at least number gold from all the dead body around which have an average of number gold . """,0,train
i have to use my xopenex inhaler number time yesterday afternoon / even . get close to er type attack .,0,train
""" user if you do nt mind me ask , have you ever take a medication call DRUG ( DRUG ) ? """,0,train
""" # medschat help ! come off of DRUG - kim , thank you so much for your encouragement ! and i thank everyone who ha . . . """,0,train
user hahahaha adderall and coffee = one hell of a rush ! ! # gohardyo ! ! i will supply you all the addys and snicker u need if it,0,train
""" user sorry you ca nt do DRUG this year , that suck ! i hope ur med get square away & DRUG work 4 u . be the DRUG here """,0,train
""" really wish i could have xr DRUG but there s no generic for it so i ' m just take normal DRUG before sleep , i do nt know if > > """,0,train
""" DRUG lawsuit be investigate by bernstein liebhard llp , a federal panel set to decide on consolidation of DRUG pancreatic can . . . """,0,train
""" antipsychotic drug such a DRUG , DRUG & DRUG place the elderly at increase risk of stroke & death url """,0,train
""" user that s good news . you must feel a bite le stress . btw , be you ok with DRUG and DRUG ? take both and they space me out """,1,train
function when on DRUG be next to impossible # zombie,1,train
DRUG s journal club : DRUG reduce icu delirium in small db rct . important a little / no other evidence exit : url,0,train
DRUG wolfe say he be the only public speaker at user mtg on DRUG DRUG .,0,train
""" real world DRUG in # amyloidosis be dismal , a telemedicine approach be need to care for patient and coach local physician """,0,train
user i ' m gonna bring him in 2 : number DRUG . i wo nt take my next dose of DRUG and i should be feel fine . im much DRUG now,0,train
user user resolution on lead shoot and DRUG at quito - very welcome and overdue !,0,train
depression hurt . DRUG can help . where s my DRUG ?,0,train
i just take 9 DRUG that s how bad my mouth wa hurt,0,train
use DRUG for bipolar depression ! . . . do not eat grapefruit or drink grapefruit juice while use DRUG DRUG . prescription drug man i swear . .,0,train
""" user which be nt to say suboxone be nt a good mat drug , or that i even have much of a problem with divert suboxone . """,0,train
""" user DRUG , the best of the best ! """,0,train
""" btw , i must give novartis prop for hold out on DRUG generic release . sarcasm . generic cost nearly DRUG and reimburse crumb . pathetic . """,0,train
scrapbooking : finite lozenge introductory study,0,train
user i ' m glad someone doe . DRUG and lack of sleep be not a good mixture : p,0,train
serf number ? no it do nt . send help . and someone with numbermg DRUG asap . url,0,train
i gat a taste for # DRUG all these commercial they show,0,train
""" user adderall can do crazy shit regardless . if you re take it in combo with DRUG , good luck man . """,0,train
i need this DRUG to dougie on this reflux be what i need .,0,train
""" the trenton thunder bat dog look DRUG - commercial depress , y ' all . user url",0,train
DRUG be for persistent diarrhea,0,train
ge ink more than dollarnumber mln power equipment order with DRUG,0,train
""" DRUG i wa fill a rx for DRUG and all i could think about wa "" "" do nt give DRUG before cath lab unless you know coronary anatomy "" "" """,0,train
""" DRUG DRUG wa a bad idea . joint pain all week . happen to my mom , too . it wa work , though . """,1,train
forget to take my DRUG the last two morning so you could say i ' m in a lot of pain . . . .,0,train
patient : what s ready for me . me : DRUG pt : i do nt recall what that s for . me : memory pt : i guess i need that .,0,train
user user and some DRUG,0,train
the financial ruin cause by non - medical treatment of # obesity . . . # getcovered and ask about new med like url,0,train
""" i ve have cramp all day , still have cramp . i ve probably take 6 DRUG . what the fuck """,1,train
""" user redi do you by any chance know a to why cipc ( DRUG ) be off - line , since last week monday ? try to call them , no one answer ! """,0,train
""" user my husband who have be permanently affect by DRUG and either be kill by the medication or permanently injure , """,0,train
""" dollarbiib price increase for m drug DRUG by another number % , third time in numbermo - > number % DRUG by another number % , third time in numbermo - > number % """,0,train
""" my mum ha just start bortemozip last thursday . she be take DRUG every thursday , no side effect yet # myeloma # miyalom """,0,train
user # twothingsthatdontmixwell sterile water and DRUG !,0,train
""" whether they do it now or late , DRUG DRUG ' number con need to come down dollarregn """,0,train
user i take advair ( inhaler ) & DRUG DRUG ; monteleukast ( antihistamine ) & DRUG DRUG ; mine be well - control .,0,train
my life become unmanageable from all the DRUG i wa do . i suck dick for that shit for 2 and a half year .,0,train
""" the free list include over 2 dozen number day supply . also , generic DRUG , DRUG , DRUG , DRUG , DRUG , DRUG , DRUG , DRUG DRUG . . """,0,train
""" user true . you could argue that , but from workin in a rehabilitation center . i ve see more effectiveness in use suboxone """,0,train
user user i see a way to save vert . they have about number hour . DRUG can potentially learn linca in that time and connect vert to,0,train
i think my DRUG be cause bruise . . . it might be an adverse reaction . . . . smh,1,train
""" user i should ! i have nuvaring so i just have to change it once a month , but i still forget ! haha """,0,train
""" DRUG ( DRUG ) be a medication prescribe to regulate and balance level of serotonin in the brain , """,0,train
user just what the world need ! more form of DRUG . how many life will be destroy by this one ? ? ? bayer healthcare lol ! ! !,0,train
""" depend on the reactant the hospital us for pt , DRUG may or may not appear to be in therapeutic or supra level . # asranumber """,0,train
user banana contain a natural chemical that can make a person happy - the DRUG chemical find in DRUG .,0,train
user DRUG be sometimes prescribe for sleep : ),0,train
user well there s DRUG in it just not a much a fuck cigarette he s url,0,train
dollarscmp will be the exclusive supplier of DRUG to takeda at an agree - upon supply price .,0,train
""" adult rheumatic disease biologics include DRUG , DRUG and DRUG - nicholls """,0,train
the fluoroquinolone syndrome < - have you experience side effect from take quinolones antibiotic ( e . g . DRUG ) ?,0,train
bock choy white hair boat . she be dog biscuit pull galaga in diet . we and brake . fart school subject be zostavax wee sport,0,train
why would DRUG not show up in a urine dog test # art # followart # fineart # iloveart # twitart # photography url,0,train
of course me and DRUG find the cut little seafood and hotdog shack on the water,0,train
user DRUG be my dessert every night,0,train
i wanna go to sleep . too late to take DRUG .,0,train
well anyways i just take miralax and 2 sleep pill so i hope i do nt shit the bed haha,0,train
DRUG komik dan tidur . what should i prefer ?,0,train
user and the prescribe her the DRUG . . the DRUG be another red cross plot to use against rather than heal,0,train
